age,num_contacts,num_referrals,num_successful_referrals,METAL,METAL_FREE,PREMIUM,PREMIUM_FREE,PREMIUM_OFFER,STANDARD,Android,Apple,num_notifications,num_notified_15,num_notified_30,num_notified_45,num_notified_60,num_notified_90,num_notified_180,num_channles_of_com,num_reasons_com,num_transactions_Fri,num_transactions_Mon,num_transactions_Sat,num_transactions_Sun,num_transactions_Thu,num_transactions_Tue,num_transactions_Wed,INBOUND_count,OUTBOUND_count,CANCELLED_count,COMPLETED_count,DECLINED_count,FAILED_count,PENDING_count,REVERTED_count,median_usd,mean_usd,min_usd,max_usd
24,0,0,0,0,0,0,0,0,1,0,1,2,2.0,2.0,2.0,2.0,2.0,2.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0
24,0,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,3.0,3.0,1,2,1,0,0,2,0,0,0,1,2,0,3,0,0,0,0,474.92,465.88000000000005,447.8,474.92
48,5,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,3.0,1.0,2,3,16,28,12,21,11,21,8,6,111,0,110,4,0,0,3,30.0,169.39794871794857,0.0,4255.32
39,8,0,0,0,0,1,0,0,0,1,0,12,11.0,11.0,11.0,9.0,8.0,6.0,3,7,4,9,2,8,10,9,8,17,33,0,45,2,0,0,3,50.0,74.12880000000001,0.88,250.0
30,17,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,6.0,3.0,3,3,9,3,4,4,0,6,2,5,23,0,20,2,0,0,6,5.9,41.34642857142858,0.0,250.0
50,0,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,5.0,0.0,2,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,10.0,10.0,10.0,10.0
35,80,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,1.0,0.0,2,2,34,14,14,12,16,4,15,22,87,0,100,7,0,0,2,2.11,5.536788990825689,0.18,56.39
66,0,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,4.0,2.0,2,2,9,10,9,5,3,1,8,8,37,0,42,2,0,0,1,19.74,66.09777777777778,1.0,525.0
27,15,0,0,0,0,0,0,0,1,1,0,20,20.0,20.0,20.0,20.0,19.0,12.0,2,6,6,5,7,12,4,8,5,19,28,0,40,3,1,0,3,14.47,24.323617021276604,0.0,127.66
38,0,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3,3,0,0,0,0,0,0,2,1,0,2,0,0,0,1,4.99,5.33,1.0,10.0
51,0,0,0,0,0,0,0,0,1,0,1,2,2.0,2.0,2.0,2.0,0.0,0.0,1,2,3,6,3,4,6,2,3,4,23,0,18,5,0,0,4,4.99,40.07888888888889,0.0,500.0
28,31,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3,4,15,21,13,8,7,14,21,61,0,67,10,1,0,4,42.55,112.82621951219515,0.01,851.06
25,0,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,5.0,5.0,5.0,1.0,2,5,5,16,2,4,6,3,5,18,23,0,22,2,13,1,3,15.18,69.5382926829268,0.0,743.87
30,48,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,7.0,5.0,0.0,2,3,8,4,21,10,7,20,8,14,64,0,64,3,1,3,7,14.725,45.93435897435897,0.0,425.53
53,12,0,0,0,0,0,0,0,1,0,1,6,5.0,4.0,4.0,4.0,3.0,0.0,2,6,4,10,20,22,8,23,9,24,72,0,90,3,0,1,2,9.835,35.35479166666668,0.0,217.95
26,54,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,5.0,5.0,2.0,2,5,85,170,86,131,80,86,106,39,705,0,704,20,5,5,10,4.68,27.441599462365573,0.0,851.06
42,8,0,0,0,0,0,0,0,1,1,0,12,12.0,12.0,11.0,11.0,10.0,10.0,3,4,5,3,8,4,4,6,3,9,24,0,28,2,0,0,3,42.55,65.34242424242422,0.71,255.32
46,67,0,0,0,0,0,0,0,1,0,1,8,8.0,8.0,8.0,8.0,7.0,4.0,2,4,26,20,34,10,17,21,17,42,103,1,134,2,0,5,3,26.56,36.35241379310344,0.85,297.87
27,23,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,8.0,7.0,6.0,1.0,2,5,36,59,77,84,46,45,47,51,343,0,350,23,1,1,19,10.035,30.785786802030508,0.0,596.5
31,15,0,0,1,0,0,0,0,0,0,1,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2,45,45,43,93,80,95,64,176,289,0,434,18,1,4,8,3.99,19.040752688172027,0.0,569.31
35,0,0,0,0,0,0,0,0,1,1,0,13,13.0,13.0,13.0,13.0,11.0,7.0,2,4,0,0,2,0,0,0,0,2,0,0,1,0,0,0,1,4.68,4.68,0.85,8.51
44,0,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,5.0,5.0,4.0,4.0,2,2,0,0,0,0,3,2,1,3,3,2,2,0,0,0,2,127.66,85.53166666666667,0.85,128.51
27,19,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3,231,94,209,150,169,176,155,157,1027,0,1148,15,6,9,6,4.26,20.17541385135135,0.0,595.75
51,4,0,0,0,0,0,0,0,1,0,1,15,15.0,15.0,15.0,15.0,13.0,11.0,3,4,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,4.68,4.68,0.85,8.51
24,3,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,7.0,6.0,3.0,2,4,8,8,9,7,5,8,6,8,43,0,48,1,0,0,2,8.51,32.42137254901961,0.85,510.64
25,1,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,3.0,3.0,1,1,8,5,3,2,4,3,0,4,21,0,22,3,0,0,0,7.32,24.69360000000001,0.85,100.0
22,0,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,5.0,3.0,0.0,2,3,0,0,2,1,3,0,6,6,6,0,8,0,0,0,4,0.96,2.4533333333333336,0.7,8.51
37,0,0,0,0,0,0,0,0,1,0,1,9,9.0,9.0,9.0,9.0,7.0,6.0,2,3,41,17,9,20,32,22,14,56,99,0,106,47,0,0,2,85.11,103.73567741935491,0.85,481.7
43,49,0,0,0,0,0,0,0,1,1,0,9,8.0,8.0,8.0,8.0,6.0,0.0,2,6,3,16,5,12,16,5,10,21,46,0,47,16,1,2,1,12.77,86.8664179104478,0.0,531.92
24,0,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,7.0,7.0,6.0,2,2,12,13,13,10,10,13,4,6,69,0,70,3,0,0,2,5.49,25.5744,1.0,500.0
49,0,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,5.0,5.0,5.0,2.0,2,3,61,52,62,39,40,60,33,35,312,0,332,10,0,2,3,6.81,99.67812680115269,0.08,1617.02
51,0,0,0,0,0,0,0,0,1,0,1,12,12.0,12.0,12.0,12.0,10.0,8.0,2,4,11,7,20,21,13,7,7,7,79,0,86,0,0,0,0,6.19,14.398604651162788,0.33,161.7
26,1,0,0,0,0,0,0,0,1,1,0,9,9.0,9.0,9.0,9.0,8.0,8.0,3,3,1,0,1,1,6,1,1,5,6,0,9,0,0,0,2,150.0,202.52727272727267,1.0,588.26
32,24,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3,76,46,74,56,136,90,104,51,531,1,559,13,1,2,6,5.805,25.528539518900317,0.0,370.0
26,21,0,0,0,0,0,0,0,1,1,0,3,3.0,2.0,2.0,2.0,1.0,0.0,2,3,100,55,60,47,56,53,65,40,396,2,392,26,3,6,7,7.57,22.279197247706453,0.0,369.03
41,3,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,5.0,3.0,0.0,2,4,7,5,19,11,9,17,13,15,66,0,77,2,0,0,2,51.06,128.41246913580247,0.2,553.19
34,7,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,5.0,5.0,3.0,0.0,2,3,2,0,3,4,7,6,6,9,19,0,20,4,0,0,4,4.745,63.93892857142857,0.18,436.93
39,3,0,0,1,0,0,0,0,0,0,1,8,8.0,8.0,8.0,8.0,8.0,4.0,2,5,54,31,60,61,39,49,36,121,209,0,306,14,1,2,7,3.4,13.091909090909118,0.0,243.7
28,0,0,0,0,0,0,0,0,1,0,1,6,6.0,6.0,6.0,6.0,5.0,3.0,2,3,19,6,20,4,5,14,13,20,61,0,66,0,2,1,12,4.75,14.053456790123455,0.0,128.94
33,0,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,5.0,2.0,2,3,9,11,3,9,10,3,9,15,39,0,44,6,1,1,2,20.39,41.666296296296295,0.0,162.96
42,31,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,3.0,3.0,2.0,0.0,2,4,4,0,0,6,0,1,0,5,6,0,5,2,1,0,3,8.51,10.278181818181816,0.85,42.55
25,2,0,0,0,0,0,0,0,1,1,0,2,2.0,2.0,2.0,2.0,0.0,0.0,2,2,30,29,25,26,29,41,43,35,188,0,216,0,4,0,3,6.6,50.45130044843048,0.0,1414.53
23,12,0,0,0,0,0,0,0,1,0,1,9,9.0,9.0,9.0,9.0,8.0,5.0,2,4,13,10,13,12,6,10,19,29,54,0,76,6,0,0,1,10.21,20.729759036144568,0.25,112.09
52,0,0,0,0,0,0,0,0,1,0,1,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2,3,5,12,7,9,4,7,11,36,0,40,5,0,0,2,16.3,32.17106382978724,0.09,523.43
28,14,0,0,0,0,0,0,0,1,1,0,7,3.0,3.0,3.0,3.0,3.0,0.0,2,4,0,0,4,0,2,0,1,3,4,0,4,2,0,0,1,0.26,1.85,0.26,8.51
64,0,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,8.0,8.0,7.0,3.0,2,4,38,9,23,27,39,30,32,73,125,0,189,7,0,0,2,7.95,9.996060606060608,0.0,124.84
34,1,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3,0,0,0,0,1,2,1,1,3,0,3,1,0,0,0,16.17,12.5525,0.85,17.02
48,0,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,1.0,1.0,2,3,0,5,2,4,0,5,1,5,12,0,15,1,0,0,1,30.55,88.88235294117645,0.85,272.34
43,16,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,8.0,8.0,5.0,3.0,2,5,107,181,144,183,123,106,161,67,938,0,916,16,12,2,59,1.12,18.814308457711448,0.0,851.06
36,0,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1,0,6,0,0,2,2,6,7,9,0,10,2,3,0,1,9.985,34.896249999999995,0.2,119.3
52,0,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,7.0,6.0,0.0,2,3,0,0,0,0,0,5,3,2,6,0,4,3,0,0,1,2.9,3.40625,1.0,10.0
24,31,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1,18,16,15,11,29,16,17,23,99,0,111,6,0,0,5,5.255000000000001,19.033442622950822,0.03,255.32
58,34,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,4.0,0.0,2,3,9,6,12,15,10,9,8,41,28,0,66,1,0,1,1,13.62,42.81971014492754,0.85,365.53
33,4,0,0,0,0,0,0,0,1,1,0,6,5.0,5.0,5.0,5.0,4.0,0.0,2,4,6,40,7,19,11,11,6,44,56,6,60,2,12,2,18,12.64,25.8631,0.0,170.21
34,0,0,0,0,0,0,0,0,1,0,1,8,8.0,8.0,8.0,8.0,7.0,0.0,2,4,0,2,1,0,0,0,1,3,1,0,3,0,0,0,1,12.765,38.51,0.85,127.66
71,0,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,8.0,8.0,6.0,4.0,2,5,18,16,14,16,13,15,5,29,68,0,84,1,7,0,5,20.0,38.179278350515474,0.0,250.0
36,45,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,3.0,0.0,2,2,24,9,23,17,17,25,23,9,129,0,130,1,2,1,4,0.98,23.062028985507226,0.0,578.72
28,9,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,6.0,2.0,2,4,62,21,53,42,60,62,34,21,313,0,307,15,0,5,7,3.78,16.36497005988026,0.0,425.53
22,24,0,0,0,0,0,0,0,1,0,1,6,6.0,6.0,6.0,6.0,3.0,0.0,2,4,54,3,48,13,34,41,51,53,191,1,232,0,2,0,9,17.02,58.20299180327879,0.0,792.73
39,1,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,2.0,0.0,2,1,8,6,2,3,4,6,2,6,25,0,29,0,0,0,2,17.02,43.226129032258065,0.2,205.0
46,0,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,4.0,4.0,4.0,0.0,2,2,3,6,7,15,10,8,14,13,50,0,58,1,0,0,4,78.22,141.9153968253969,0.75,746.42
32,33,0,0,0,0,0,0,0,1,1,0,15,15.0,15.0,15.0,15.0,12.0,10.0,3,5,37,83,53,81,28,38,51,81,290,0,340,12,8,2,9,36.54,51.53576819407013,0.0,719.0
26,11,0,0,0,0,0,0,0,1,1,0,9,9.0,9.0,9.0,9.0,8.0,2.0,2,4,10,27,22,16,9,13,28,45,80,0,102,8,1,0,14,19.88,43.83744000000003,0.0,417.55
32,5,0,0,0,0,0,0,0,1,1,0,16,16.0,16.0,16.0,16.0,13.0,8.0,2,4,8,2,9,7,0,7,7,12,28,0,36,2,0,0,2,10.0,52.06949999999999,1.0,320.0
23,0,0,0,1,0,0,0,0,0,1,0,5,5.0,5.0,5.0,5.0,5.0,1.0,2,5,54,53,52,56,70,45,34,154,210,0,318,21,0,11,14,4.59,30.087774725274787,0.0,751.21
50,0,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,8.0,8.0,6.0,3.0,2,2,13,8,19,11,11,10,4,9,67,0,74,0,0,1,1,7.025,14.766447368421051,0.02,140.0
56,0,0,0,0,0,0,0,0,1,1,0,9,9.0,9.0,9.0,9.0,7.0,1.0,2,2,0,7,4,5,5,4,0,5,20,0,24,0,0,0,1,12.09,38.64719999999999,1.0,220.0
48,121,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,4.0,1.0,2,3,8,2,2,6,1,3,1,5,18,0,15,3,0,0,5,26.62,45.02173913043478,0.18,214.84
27,70,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1,27,59,20,15,20,13,21,42,133,0,169,4,0,1,1,7.91,13.106799999999998,0.0,63.83
28,0,0,0,0,0,0,0,0,1,0,1,6,6.0,6.0,6.0,6.0,5.0,5.0,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,10.0,10.0,10.0,10.0
33,5,0,0,0,0,0,0,0,1,0,1,6,6.0,6.0,6.0,6.0,6.0,3.0,2,2,3,2,22,11,18,10,15,17,64,0,54,19,5,0,3,21.45,157.47493827160488,0.51,1617.02
26,0,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,9,2,7,3,6,1,2,9,21,1,16,4,3,0,6,7.6400000000000015,10.145666666666667,0.0,42.55
27,15,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,3.0,1.0,0.0,2,3,18,23,11,30,31,23,28,42,122,0,146,1,9,0,8,12.77,159.867256097561,0.0,2553.19
28,4,0,0,0,0,0,0,0,1,1,0,2,2.0,2.0,2.0,2.0,1.0,0.0,2,2,30,30,38,48,27,36,23,44,188,0,164,49,1,0,18,8.51,29.66599137931037,0.0,418.77
32,37,0,0,0,0,0,0,0,1,0,1,11,11.0,10.0,10.0,10.0,10.0,6.0,3,5,25,20,19,27,17,16,20,41,103,0,117,9,12,0,6,36.09,201.19909722222226,0.0,2277.25
23,6,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,4.0,0.0,2,3,3,7,2,1,0,8,17,7,31,0,28,7,0,0,3,6.51,11.680526315789473,0.1,50.0
43,0,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,7.0,6.0,1.0,2,4,0,2,4,4,0,2,2,5,9,0,12,0,0,0,2,10.0,52.45285714285715,1.0,200.0
23,0,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,3.0,1.0,2,2,5,3,7,7,9,0,4,8,27,0,30,0,0,0,5,6.7,39.80342857142858,0.0,300.0
38,52,0,0,0,0,0,0,0,1,0,1,3,3.0,2.0,2.0,2.0,1.0,0.0,2,3,80,98,38,76,97,64,69,72,450,0,506,7,4,0,5,4.97,17.626839080459746,0.0,596.5
33,0,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,1.0,0.0,2,3,2,5,3,0,5,0,4,5,14,0,9,5,0,0,5,3.56,7.870526315789474,0.0,39.85
35,10,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,7.0,7.0,5.0,2,3,10,8,0,2,5,0,0,4,21,0,19,5,0,0,1,22.31,44.12999999999999,0.04,286.91
36,0,0,0,0,0,0,0,0,1,1,0,2,2.0,2.0,2.0,2.0,1.0,0.0,2,2,2,0,15,2,9,6,1,4,31,0,29,0,0,0,6,1.7,7.366285714285714,0.0,85.11
34,18,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,3.0,2.0,2,1,30,15,11,5,5,13,3,12,70,0,38,27,1,7,9,11.055,29.89548780487807,0.0,338.01
40,2,0,0,0,0,0,0,0,1,1,0,10,10.0,10.0,10.0,10.0,8.0,4.0,3,2,19,4,13,1,1,3,2,19,24,0,26,1,9,1,6,7.66,15.584186046511626,0.0,76.0
26,19,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3,211,125,196,148,180,172,156,228,960,1,1147,28,3,1,8,9.5,18.116321548821546,0.0,1045.0
21,0,0,0,0,0,0,0,0,1,0,1,2,2.0,2.0,2.0,2.0,0.0,0.0,1,2,2,2,4,4,9,1,1,4,19,0,21,1,0,0,1,11.67,13.213478260869564,0.2,49.71
31,0,0,0,0,0,0,0,0,1,0,1,11,11.0,10.0,10.0,10.0,9.0,3.0,3,4,9,29,38,12,9,16,12,22,103,0,111,11,1,0,2,20.0,33.33104,1.0,300.0
21,7,0,0,0,0,0,0,0,1,0,1,8,8.0,8.0,8.0,8.0,6.0,0.0,2,5,9,15,13,34,15,18,24,28,100,0,108,12,0,4,4,4.275,23.809140625,0.0,248.13
29,6,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,1.0,0.0,2,3,16,25,12,21,13,9,23,30,89,0,111,1,0,0,7,25.54,64.4410924369748,0.51,400.0
41,0,0,0,0,0,1,0,0,0,1,0,13,13.0,13.0,13.0,13.0,12.0,9.0,2,5,7,5,7,1,8,5,2,12,23,0,32,0,0,0,3,6.99,10.437714285714286,1.0,50.0
64,5,0,0,0,0,0,0,0,1,0,1,14,14.0,14.0,14.0,14.0,12.0,3.0,3,4,11,5,14,2,14,13,3,26,36,0,45,3,11,0,3,33.08,64.88983870967742,0.85,1000.0
26,0,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,1.0,1.0,2,2,4,7,19,14,0,7,1,13,39,0,41,4,5,0,2,7.635,67.57057692307693,0.11,478.79
27,75,0,0,0,0,1,0,0,0,0,1,9,9.0,7.0,7.0,7.0,5.0,3.0,3,6,72,53,131,75,63,88,70,40,512,0,481,31,7,3,30,5.0299999999999985,62.76563405797101,0.0,3404.26
29,136,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,7.0,4.0,0.0,2,6,18,18,20,8,18,15,5,23,79,0,96,4,0,0,2,3.58,13.578921568627456,0.0,157.19
52,12,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,5.0,4.0,4.0,2,2,2,0,2,1,6,1,0,5,7,0,4,3,1,0,4,4.68,6.760833333333334,0.73,25.53
31,0,0,0,0,0,0,0,0,1,0,1,8,8.0,8.0,8.0,7.0,6.0,2.0,2,3,0,0,3,0,0,5,0,5,3,0,5,1,0,0,2,7.5,86.7475,1.0,333.98
34,30,0,0,0,0,0,0,0,1,0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1,25,27,16,18,8,17,6,13,104,0,111,1,2,0,3,17.02,46.7897435897436,0.27,500.0
25,14,0,0,1,0,0,0,0,0,0,1,5,5.0,4.0,4.0,4.0,3.0,0.0,2,5,101,92,64,81,97,65,92,204,388,0,578,8,1,4,1,1.49,8861.78320945946,0.01,3732077.58
31,95,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,6.0,4.0,2,3,13,3,2,3,9,8,0,9,29,0,29,6,0,0,3,11.7,57.13368421052633,0.0,250.0
23,0,0,0,0,0,0,0,0,1,0,1,13,12.0,12.0,12.0,12.0,11.0,6.0,3,4,1,0,0,0,1,0,0,2,0,0,1,0,0,0,1,5.5,5.5,1.0,10.0
28,3,0,0,0,0,0,0,0,1,1,0,9,9.0,9.0,9.0,9.0,9.0,5.0,2,2,3,3,11,4,4,5,0,6,24,0,27,1,0,0,2,29.63,67.15033333333332,0.0,510.64
44,42,0,0,0,0,0,0,1,0,0,1,7,7.0,6.0,6.0,6.0,6.0,3.0,2,5,40,41,48,31,45,19,44,60,208,0,243,11,5,0,9,17.925,38.699141791044795,0.0,300.0
29,6,0,0,0,0,0,0,0,1,1,0,15,15.0,15.0,15.0,15.0,13.0,8.0,2,7,0,12,9,15,1,4,6,15,32,0,43,1,2,0,1,18.79,25.765106382978725,1.0,100.0
32,13,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,6.0,0.0,2,5,5,5,1,4,0,5,4,9,15,0,18,1,0,4,1,62.425,79.33500000000002,0.85,425.53
32,2,0,0,0,0,0,0,0,1,1,0,10,10.0,10.0,10.0,9.0,9.0,5.0,3,4,6,5,1,5,0,3,4,7,17,0,20,0,2,0,2,42.55,72.35124999999998,0.61,382.98
23,0,0,0,0,0,0,0,0,1,0,1,6,6.0,6.0,6.0,6.0,4.0,4.0,1,3,7,0,0,3,11,1,0,3,19,0,20,1,0,0,1,1.4,4.115454545454544,0.2,20.7
36,14,0,0,0,0,0,0,0,1,1,0,9,9.0,9.0,9.0,9.0,8.0,3.0,2,6,59,87,64,81,55,51,65,51,411,0,410,15,3,1,33,8.785,50.66545454545453,0.0,2893.62
44,14,0,0,0,0,0,0,0,1,1,0,11,11.0,11.0,11.0,11.0,10.0,7.0,2,5,35,32,45,34,23,42,43,33,221,0,245,6,0,0,3,12.49,113.93255905511816,0.46,1702.13
34,46,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,2.0,1.0,2,2,0,0,0,0,3,0,1,3,1,0,2,0,0,0,2,2.485,101.2925,0.2,400.0
26,0,0,0,0,0,0,0,0,1,1,0,2,2.0,2.0,2.0,2.0,0.0,0.0,2,1,4,0,4,8,6,12,7,12,29,0,35,0,0,0,6,17.02,56.42853658536585,0.85,425.53
29,22,0,0,0,0,0,0,0,1,1,0,15,15.0,15.0,15.0,15.0,10.0,7.0,3,5,51,36,28,29,34,28,26,32,200,0,191,18,7,5,11,8.015,247.6701724137933,0.0,2982.48
33,3,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,5.0,4.0,1.0,2,5,23,13,30,20,26,27,13,32,120,0,121,18,0,6,7,2.86,5.8448684210526345,0.0,49.71
31,8,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,3.0,0.0,1,2,0,0,1,0,1,1,0,1,2,0,2,0,1,0,0,8.51,8.51,8.51,8.51
47,0,0,0,0,0,0,0,0,1,0,1,10,10.0,10.0,10.0,10.0,10.0,2.0,2,5,0,5,0,2,0,4,6,8,9,0,13,1,0,0,3,22.0,49.70235294117647,0.0,103.85
31,27,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,6.0,0.0,2,3,22,0,19,3,29,12,8,11,82,0,86,5,0,0,2,5.1,13.887741935483868,0.03,127.66
52,25,0,0,0,0,0,0,0,1,0,1,8,8.0,8.0,8.0,8.0,7.0,4.0,2,5,32,13,11,17,22,21,21,34,103,0,132,0,3,0,2,86.45,181.84671532846718,0.0,2317.95
26,71,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,5.0,4.0,2.0,2,3,3,0,1,0,0,8,2,10,4,0,3,1,8,0,2,0.85,1.6407142857142862,0.02,8.51
29,11,0,0,0,0,0,0,0,1,1,0,9,9.0,9.0,9.0,9.0,8.0,5.0,2,4,80,81,90,118,74,55,61,44,515,0,524,10,7,2,16,10.0,44.28221824686946,0.0,1902.51
29,109,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,5.0,0.0,2,5,6,6,9,9,8,7,2,15,32,0,38,5,0,0,4,8.51,12.207234042553196,0.0,84.86
53,11,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3,11,14,11,7,7,8,7,11,54,0,51,10,0,0,4,12.58,32.676,0.0,179.03
27,23,0,0,0,0,0,0,0,1,0,1,4,4.0,3.0,3.0,3.0,2.0,1.0,2,3,3,1,11,5,9,2,1,6,26,0,12,9,0,0,11,5.51,18.9259375,0.0,184.51
53,4,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,7.0,7.0,2,1,3,0,0,1,2,0,0,3,3,0,4,1,0,0,1,8.995000000000003,15.52,1.0,35.0
35,3,0,0,0,0,0,0,0,1,0,1,13,13.0,13.0,13.0,13.0,12.0,5.0,2,4,9,23,26,31,5,23,13,32,98,0,91,27,4,0,8,12.255,30.261692307692307,0.16,200.0
24,2,0,0,0,0,1,0,0,0,1,0,6,6.0,5.0,5.0,5.0,5.0,1.0,2,5,123,83,92,105,104,126,121,146,608,0,625,20,14,5,90,5.03,18.90005305039784,0.0,694.49
39,36,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,2.0,1.0,2,3,8,17,7,9,12,15,9,25,52,0,49,5,11,1,11,10.86,32.09506493506494,0.0,425.53
25,1,0,0,0,0,0,0,0,1,0,1,2,2.0,2.0,2.0,2.0,1.0,0.0,2,2,44,18,57,37,42,54,39,40,251,0,261,15,8,0,7,8.09,33.634776632302426,0.0,800.0
90,0,0,0,0,0,0,0,0,1,0,1,9,9.0,9.0,9.0,9.0,8.0,8.0,3,3,0,0,0,0,0,0,3,2,1,0,2,0,0,0,1,5.11,16.169999999999998,0.85,42.55
61,4,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,5.0,5.0,3.0,3.0,2,2,0,0,0,0,1,0,4,3,2,0,3,0,0,0,2,5.1,14.126,0.85,42.55
43,32,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3,16,13,7,8,11,12,10,14,63,0,57,7,0,0,13,3.98,6.492597402597406,0.0,31.81
40,13,0,0,0,0,0,0,0,1,0,1,8,6.0,4.0,4.0,4.0,4.0,1.0,2,4,6,1,0,1,1,0,0,5,4,0,5,0,0,0,4,0.33,3.7577777777777785,0.03,9.92
24,31,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,3.0,1.0,1,1,0,9,2,0,17,10,17,17,38,0,47,6,0,1,1,9.04,19.387818181818183,0.0,100.0
33,20,0,0,0,0,0,0,0,1,0,1,11,11.0,11.0,11.0,11.0,0.0,0.0,2,4,3,9,4,16,2,12,9,15,40,0,40,12,0,0,3,8.51,31.22399999999999,0.73,851.06
